text,label,color
Unveil meadows orange,rangeland,orange
Unveil meadows purple,rangeland,purple
Unveil meadows pink,rangeland,pink
Unveil meadows brown,rangeland,brown
Unveil meadows gray,rangeland,gray
Unveil meadows grey,rangeland,grey
Unveil meadows violet,rangeland,violet
Unveil meadows silver,rangeland,silver
Unveil meadows gold,rangeland,gold
Unveil meadows teal,rangeland,teal
Unveil forest cyan,forest,cyan
Unveil forest yellow,forest,yellow
Unveil forest magenta,forest,magenta
Unveil forest green,forest,green
Unveil forest blue,forest,blue
Unveil forest white,forest,white
Unveil forest,forest,None
Unveil forest red,forest,red
Unveil forest light_blue,forest,light_blue
Unveil forest light_green,forest,light_green
Unveil forest orange,forest,orange
Unveil forest purple,forest,purple
Unveil forest pink,forest,pink
Unveil forest brown,forest,brown
Unveil forest gray,forest,gray
Unveil forest grey,forest,grey
Unveil forest violet,forest,violet
Unveil forest silver,forest,silver
Unveil forest gold,forest,gold
Unveil forest teal,forest,teal
Unveil forests cyan,forest,cyan
Unveil forests yellow,forest,yellow
Unveil forests magenta,forest,magenta
Unveil forests green,forest,green
Unveil forests blue,forest,blue
Unveil forests white,forest,white
Unveil forests,forest,None
Unveil forests red,forest,red
Unveil forests light_blue,forest,light_blue
Unveil forests light_green,forest,light_green
Unveil forests orange,forest,orange
Unveil forests purple,forest,purple
Unveil forests pink,forest,pink
Unveil forests brown,forest,brown
Unveil forests gray,forest,gray
Unveil forests grey,forest,grey
Unveil forests violet,forest,violet
Unveil forests silver,forest,silver
Unveil forests gold,forest,gold
Unveil forests teal,forest,teal
Unveil forested areas cyan,forest,cyan
Unveil forested areas yellow,forest,yellow
Unveil forested areas magenta,forest,magenta
Unveil forested areas green,forest,green
Unveil forested areas blue,forest,blue
Unveil forested areas white,forest,white
Unveil forested areas,forest,None
Unveil forested areas red,forest,red
Unveil forested areas light_blue,forest,light_blue
Unveil forested areas light_green,forest,light_green
Unveil forested areas orange,forest,orange
Unveil forested areas purple,forest,purple
Unveil forested areas pink,forest,pink
Unveil forested areas brown,forest,brown
Unveil forested areas gray,forest,gray
Unveil forested areas grey,forest,grey
Unveil forested areas violet,forest,violet
Unveil forested areas silver,forest,silver
Unveil forested areas gold,forest,gold
Unveil forested areas teal,forest,teal
Unveil woodland cyan,forest,cyan
Unveil woodland yellow,forest,yellow
Unveil woodland magenta,forest,magenta
Unveil woodland green,forest,green
Unveil woodland blue,forest,blue
Unveil woodland white,forest,white
Unveil woodland,forest,None
Unveil woodland red,forest,red
Unveil woodland light_blue,forest,light_blue
Unveil woodland light_green,forest,light_green
Unveil woodland orange,forest,orange
Unveil woodland purple,forest,purple
Unveil woodland pink,forest,pink
Unveil woodland brown,forest,brown
Unveil woodland gray,forest,gray
Unveil woodland grey,forest,grey
Unveil woodland violet,forest,violet
Unveil woodland silver,forest,silver
Unveil woodland gold,forest,gold
Unveil woodland teal,forest,teal
Unveil forest regions cyan,forest,cyan
Unveil forest regions yellow,forest,yellow
Unveil forest regions magenta,forest,magenta
Unveil forest regions green,forest,green
Unveil forest regions blue,forest,blue
Unveil forest regions white,forest,white
Unveil forest regions,forest,None
Unveil forest regions red,forest,red
Unveil forest regions light_blue,forest,light_blue
Unveil forest regions light_green,forest,light_green
Unveil forest regions orange,forest,orange
Unveil forest regions purple,forest,purple
Unveil forest regions pink,forest,pink
Unveil forest regions brown,forest,brown
Unveil forest regions gray,forest,gray
Unveil forest regions grey,forest,grey
Unveil forest regions violet,forest,violet
Unveil forest regions silver,forest,silver
Unveil forest regions gold,forest,gold
Unveil forest regions teal,forest,teal
Unveil water cyan,water,cyan
Unveil water yellow,water,yellow
Unveil water magenta,water,magenta
Unveil water green,water,green
Unveil water blue,water,blue
Unveil water white,water,white
Unveil water,water,None
Unveil water red,water,red
Unveil water light_blue,water,light_blue
Unveil water light_green,water,light_green
Unveil water orange,water,orange
Unveil water purple,water,purple
Unveil water pink,water,pink
Unveil water brown,water,brown
Unveil water gray,water,gray
Unveil water grey,water,grey
Unveil water violet,water,violet
Unveil water silver,water,silver
Unveil water gold,water,gold
Unveil water teal,water,teal
Unveil water bodies cyan,water,cyan
Unveil water bodies yellow,water,yellow
Unveil water bodies magenta,water,magenta
Unveil water bodies green,water,green
Unveil water bodies blue,water,blue
Unveil water bodies white,water,white
Unveil water bodies,water,None
Unveil water bodies red,water,red
Unveil water bodies light_blue,water,light_blue
Unveil water bodies light_green,water,light_green
Unveil water bodies orange,water,orange
Unveil water bodies purple,water,purple
Unveil water bodies pink,water,pink
Unveil water bodies brown,water,brown
Unveil water bodies gray,water,gray
Unveil water bodies grey,water,grey
Unveil water bodies violet,water,violet
Unveil water bodies silver,water,silver
Unveil water bodies gold,water,gold
Unveil water bodies teal,water,teal
Unveil lakes cyan,water,cyan
Unveil lakes yellow,water,yellow
Unveil lakes magenta,water,magenta
Unveil lakes green,water,green
Unveil lakes blue,water,blue
Unveil lakes white,water,white
Unveil lakes,water,None
Unveil lakes red,water,red
Unveil lakes light_blue,water,light_blue
Unveil lakes light_green,water,light_green
Unveil lakes orange,water,orange
Unveil lakes purple,water,purple
Unveil lakes pink,water,pink
Unveil lakes brown,water,brown
Unveil lakes gray,water,gray
Unveil lakes grey,water,grey
Unveil lakes violet,water,violet
Unveil lakes silver,water,silver
Unveil lakes gold,water,gold
Unveil lakes teal,water,teal
Unveil rivers cyan,water,cyan
Unveil rivers yellow,water,yellow
Unveil rivers magenta,water,magenta
Unveil rivers green,water,green
Unveil rivers blue,water,blue
Unveil rivers white,water,white
Unveil rivers,water,None
Unveil rivers red,water,red
Unveil rivers light_blue,water,light_blue
Unveil rivers light_green,water,light_green
Unveil rivers orange,water,orange
Unveil rivers purple,water,purple
Unveil rivers pink,water,pink
Unveil rivers brown,water,brown
Unveil rivers gray,water,gray
Unveil rivers grey,water,grey
Unveil rivers violet,water,violet
Unveil rivers silver,water,silver
Unveil rivers gold,water,gold
Unveil rivers teal,water,teal
Unveil water areas cyan,water,cyan
Unveil water areas yellow,water,yellow
Unveil water areas magenta,water,magenta
Unveil water areas green,water,green
Unveil water areas blue,water,blue
Unveil water areas white,water,white
Unveil water areas,water,None
Unveil water areas red,water,red
Unveil water areas light_blue,water,light_blue
Unveil water areas light_green,water,light_green
Unveil water areas orange,water,orange
Unveil water areas purple,water,purple
Unveil water areas pink,water,pink
Unveil water areas brown,water,brown
Unveil water areas gray,water,gray
Unveil water areas grey,water,grey
Unveil water areas violet,water,violet
Unveil water areas silver,water,silver
Unveil water areas gold,water,gold
Unveil water areas teal,water,teal
Unveil barren cyan,barren,cyan
Unveil barren yellow,barren,yellow
Unveil barren magenta,barren,magenta
Unveil barren green,barren,green
Unveil barren blue,barren,blue
Unveil barren white,barren,white
Unveil barren,barren,None
Unveil barren red,barren,red
Unveil barren light_blue,barren,light_blue
Unveil barren light_green,barren,light_green
Unveil barren orange,barren,orange
Unveil barren purple,barren,purple
Unveil barren pink,barren,pink
Unveil barren brown,barren,brown
Unveil barren gray,barren,gray
Unveil barren grey,barren,grey
Unveil barren violet,barren,violet
Unveil barren silver,barren,silver
Unveil barren gold,barren,gold
Unveil barren teal,barren,teal
Unveil desert cyan,barren,cyan
Unveil desert yellow,barren,yellow
Unveil desert magenta,barren,magenta
Unveil desert green,barren,green
Unveil desert blue,barren,blue
Unveil desert white,barren,white
Unveil desert,barren,None
Unveil desert red,barren,red
Unveil desert light_blue,barren,light_blue
Unveil desert light_green,barren,light_green
Unveil desert orange,barren,orange
Unveil desert purple,barren,purple
Unveil desert pink,barren,pink
Unveil desert brown,barren,brown
Unveil desert gray,barren,gray
Unveil desert grey,barren,grey
Unveil desert violet,barren,violet
Unveil desert silver,barren,silver
Unveil desert gold,barren,gold
Unveil desert teal,barren,teal
Unveil arid land cyan,barren,cyan
Unveil arid land yellow,barren,yellow
Unveil arid land magenta,barren,magenta
Unveil arid land green,barren,green
Unveil arid land blue,barren,blue
Unveil arid land white,barren,white
Unveil arid land,barren,None
Unveil arid land red,barren,red
Unveil arid land light_blue,barren,light_blue
Unveil arid land light_green,barren,light_green
Unveil arid land orange,barren,orange
Unveil arid land purple,barren,purple
Unveil arid land pink,barren,pink
Unveil arid land brown,barren,brown
Unveil arid land gray,barren,gray
Unveil arid land grey,barren,grey
Unveil arid land violet,barren,violet
Unveil arid land silver,barren,silver
Unveil arid land gold,barren,gold
Unveil arid land teal,barren,teal
Unveil barren areas cyan,barren,cyan
Unveil barren areas yellow,barren,yellow
Unveil barren areas magenta,barren,magenta
Unveil barren areas green,barren,green
Unveil barren areas blue,barren,blue
Unveil barren areas white,barren,white
Unveil barren areas,barren,None
Unveil barren areas red,barren,red
Unveil barren areas light_blue,barren,light_blue
Unveil barren areas light_green,barren,light_green
Unveil barren areas orange,barren,orange
Unveil barren areas purple,barren,purple
Unveil barren areas pink,barren,pink
Unveil barren areas brown,barren,brown
Unveil barren areas gray,barren,gray
Unveil barren areas grey,barren,grey
Unveil barren areas violet,barren,violet
Unveil barren areas silver,barren,silver
Unveil barren areas gold,barren,gold
Unveil barren areas teal,barren,teal
Unveil wasteland cyan,barren,cyan
Unveil wasteland yellow,barren,yellow
Unveil wasteland magenta,barren,magenta
Unveil wasteland green,barren,green
Unveil wasteland blue,barren,blue
Unveil wasteland white,barren,white
Unveil wasteland,barren,None
Unveil wasteland red,barren,red
Unveil wasteland light_blue,barren,light_blue
Unveil wasteland light_green,barren,light_green
Unveil wasteland orange,barren,orange
Unveil wasteland purple,barren,purple
Unveil wasteland pink,barren,pink
Unveil wasteland brown,barren,brown
Unveil wasteland gray,barren,gray
Unveil wasteland grey,barren,grey
Unveil wasteland violet,barren,violet
Unveil wasteland silver,barren,silver
Unveil wasteland gold,barren,gold
Unveil wasteland teal,barren,teal
Present me the urban cyan,urban,cyan
Present me the urban yellow,urban,yellow
Present me the urban magenta,urban,magenta
Present me the urban green,urban,green
Present me the urban blue,urban,blue
Present me the urban white,urban,white
Present me the urban,urban,None
Present me the urban red,urban,red
Present me the urban light_blue,urban,light_blue
Present me the urban light_green,urban,light_green
Present me the urban orange,urban,orange
Present me the urban purple,urban,purple
Present me the urban pink,urban,pink
Present me the urban brown,urban,brown
Present me the urban gray,urban,gray
Present me the urban grey,urban,grey
Present me the urban violet,urban,violet
Present me the urban silver,urban,silver
Present me the urban gold,urban,gold
Present me the urban teal,urban,teal
Present me the urbans cyan,urban,cyan
Present me the urbans yellow,urban,yellow
Present me the urbans magenta,urban,magenta
Present me the urbans green,urban,green
Present me the urbans blue,urban,blue
Present me the urbans white,urban,white
Present me the urbans,urban,None
Present me the urbans red,urban,red
Present me the urbans light_blue,urban,light_blue
Present me the urbans light_green,urban,light_green
Present me the urbans orange,urban,orange
Present me the urbans purple,urban,purple
Present me the urbans pink,urban,pink
Present me the urbans brown,urban,brown
Present me the urbans gray,urban,gray
Present me the urbans grey,urban,grey
Present me the urbans violet,urban,violet
Present me the urbans silver,urban,silver
Present me the urbans gold,urban,gold
Present me the urbans teal,urban,teal
Present me the urban areas cyan,urban,cyan
Present me the urban areas yellow,urban,yellow
Present me the urban areas magenta,urban,magenta
Present me the urban areas green,urban,green
Present me the urban areas blue,urban,blue
Present me the urban areas white,urban,white
Present me the urban areas,urban,None
Present me the urban areas red,urban,red
Present me the urban areas light_blue,urban,light_blue
Present me the urban areas light_green,urban,light_green
Present me the urban areas orange,urban,orange
Present me the urban areas purple,urban,purple
Present me the urban areas pink,urban,pink
Present me the urban areas brown,urban,brown
Present me the urban areas gray,urban,gray
Present me the urban areas grey,urban,grey
Present me the urban areas violet,urban,violet
Present me the urban areas silver,urban,silver
Present me the urban areas gold,urban,gold
Present me the urban areas teal,urban,teal
Present me the cities cyan,urban,cyan
Present me the cities yellow,urban,yellow
Present me the cities magenta,urban,magenta
Present me the cities green,urban,green
Present me the cities blue,urban,blue
Present me the cities white,urban,white
Present me the cities,urban,None
Present me the cities red,urban,red
Present me the cities light_blue,urban,light_blue
Present me the cities light_green,urban,light_green
Present me the cities orange,urban,orange
Present me the cities purple,urban,purple
Present me the cities pink,urban,pink
Present me the cities brown,urban,brown
Present me the cities gray,urban,gray
Present me the cities grey,urban,grey
Present me the cities violet,urban,violet
Present me the cities silver,urban,silver
Present me the cities gold,urban,gold
Present me the cities teal,urban,teal
Present me the city areas cyan,urban,cyan
Present me the city areas yellow,urban,yellow
Present me the city areas magenta,urban,magenta
Present me the city areas green,urban,green
Present me the city areas blue,urban,blue
Present me the city areas white,urban,white
Present me the city areas,urban,None
Present me the city areas red,urban,red
Present me the city areas light_blue,urban,light_blue
Present me the city areas light_green,urban,light_green
Present me the city areas orange,urban,orange
Present me the city areas purple,urban,purple
Present me the city areas pink,urban,pink
Present me the city areas brown,urban,brown
Present me the city areas gray,urban,gray
Present me the city areas grey,urban,grey
Present me the city areas violet,urban,violet
Present me the city areas silver,urban,silver
Present me the city areas gold,urban,gold
Present me the city areas teal,urban,teal
Present me the urban regions cyan,urban,cyan
Present me the urban regions yellow,urban,yellow
Present me the urban regions magenta,urban,magenta
Present me the urban regions green,urban,green
Present me the urban regions blue,urban,blue
Present me the urban regions white,urban,white
Present me the urban regions,urban,None
Present me the urban regions red,urban,red
Present me the urban regions light_blue,urban,light_blue
Present me the urban regions light_green,urban,light_green
Present me the urban regions orange,urban,orange
Present me the urban regions purple,urban,purple
Present me the urban regions pink,urban,pink
Present me the urban regions brown,urban,brown
Present me the urban regions gray,urban,gray
Present me the urban regions grey,urban,grey
Present me the urban regions violet,urban,violet
Present me the urban regions silver,urban,silver
Present me the urban regions gold,urban,gold
Present me the urban regions teal,urban,teal
Present me the agriculture cyan,agriculture,cyan
Present me the agriculture yellow,agriculture,yellow
Present me the agriculture magenta,agriculture,magenta
Present me the agriculture green,agriculture,green
Present me the agriculture blue,agriculture,blue
Present me the agriculture white,agriculture,white
Present me the agriculture,agriculture,None
Present me the agriculture red,agriculture,red
Present me the agriculture light_blue,agriculture,light_blue
Present me the agriculture light_green,agriculture,light_green
Present me the agriculture orange,agriculture,orange
Present me the agriculture purple,agriculture,purple
Present me the agriculture pink,agriculture,pink
Present me the agriculture brown,agriculture,brown
Present me the agriculture gray,agriculture,gray
Present me the agriculture grey,agriculture,grey
Present me the agriculture violet,agriculture,violet
Present me the agriculture silver,agriculture,silver
Present me the agriculture gold,agriculture,gold
Present me the agriculture teal,agriculture,teal
Present me the agricultures cyan,agriculture,cyan
Present me the agricultures yellow,agriculture,yellow
Present me the agricultures magenta,agriculture,magenta
Present me the agricultures green,agriculture,green
Present me the agricultures blue,agriculture,blue
Present me the agricultures white,agriculture,white
Present me the agricultures,agriculture,None
Present me the agricultures red,agriculture,red
Present me the agricultures light_blue,agriculture,light_blue
Present me the agricultures light_green,agriculture,light_green
Present me the agricultures orange,agriculture,orange
Present me the agricultures purple,agriculture,purple
Present me the agricultures pink,agriculture,pink
Present me the agricultures brown,agriculture,brown
Present me the agricultures gray,agriculture,gray
Present me the agricultures grey,agriculture,grey
Present me the agricultures violet,agriculture,violet
Present me the agricultures silver,agriculture,silver
Present me the agricultures gold,agriculture,gold
Present me the agricultures teal,agriculture,teal
Present me the farm cyan,agriculture,cyan
Present me the farm yellow,agriculture,yellow
Present me the farm magenta,agriculture,magenta
Present me the farm green,agriculture,green
Present me the farm blue,agriculture,blue
Present me the farm white,agriculture,white
Present me the farm,agriculture,None
Present me the farm red,agriculture,red
Present me the farm light_blue,agriculture,light_blue
Present me the farm light_green,agriculture,light_green
Present me the farm orange,agriculture,orange
Present me the farm purple,agriculture,purple
Present me the farm pink,agriculture,pink
Present me the farm brown,agriculture,brown
Present me the farm gray,agriculture,gray
Present me the farm grey,agriculture,grey
Present me the farm violet,agriculture,violet
Present me the farm silver,agriculture,silver
Present me the farm gold,agriculture,gold
Present me the farm teal,agriculture,teal
Present me the agricultural areas cyan,agriculture,cyan
Present me the agricultural areas yellow,agriculture,yellow
Present me the agricultural areas magenta,agriculture,magenta
Present me the agricultural areas green,agriculture,green
Present me the agricultural areas blue,agriculture,blue
Present me the agricultural areas white,agriculture,white
Present me the agricultural areas,agriculture,None
Present me the agricultural areas red,agriculture,red
Present me the agricultural areas light_blue,agriculture,light_blue
Present me the agricultural areas light_green,agriculture,light_green
Present me the agricultural areas orange,agriculture,orange
Present me the agricultural areas purple,agriculture,purple
Present me the agricultural areas pink,agriculture,pink
Present me the agricultural areas brown,agriculture,brown
Present me the agricultural areas gray,agriculture,gray
Present me the agricultural areas grey,agriculture,grey
Present me the agricultural areas violet,agriculture,violet
Present me the agricultural areas silver,agriculture,silver
Present me the agricultural areas gold,agriculture,gold
Present me the agricultural areas teal,agriculture,teal
Present me the farmland cyan,agriculture,cyan
Present me the farmland yellow,agriculture,yellow
Present me the farmland magenta,agriculture,magenta
Present me the farmland green,agriculture,green
Present me the farmland blue,agriculture,blue
Present me the farmland white,agriculture,white
Present me the farmland,agriculture,None
Present me the farmland red,agriculture,red
Present me the farmland light_blue,agriculture,light_blue
Present me the farmland light_green,agriculture,light_green
Present me the farmland orange,agriculture,orange
Present me the farmland purple,agriculture,purple
Present me the farmland pink,agriculture,pink
Present me the farmland brown,agriculture,brown
Present me the farmland gray,agriculture,gray
Present me the farmland grey,agriculture,grey
Present me the farmland violet,agriculture,violet
Present me the farmland silver,agriculture,silver
Present me the farmland gold,agriculture,gold
Present me the farmland teal,agriculture,teal
Present me the farming areas cyan,agriculture,cyan
Present me the farming areas yellow,agriculture,yellow
Present me the farming areas magenta,agriculture,magenta
Present me the farming areas green,agriculture,green
Present me the farming areas blue,agriculture,blue
Present me the farming areas white,agriculture,white
Present me the farming areas,agriculture,None
Present me the farming areas red,agriculture,red
Present me the farming areas light_blue,agriculture,light_blue
Present me the farming areas light_green,agriculture,light_green
Present me the farming areas orange,agriculture,orange
Present me the farming areas purple,agriculture,purple
Present me the farming areas pink,agriculture,pink
Present me the farming areas brown,agriculture,brown
Present me the farming areas gray,agriculture,gray
Present me the farming areas grey,agriculture,grey
Present me the farming areas violet,agriculture,violet
Present me the farming areas silver,agriculture,silver
Present me the farming areas gold,agriculture,gold
Present me the farming areas teal,agriculture,teal
Present me the crops cyan,agriculture,cyan
Present me the crops yellow,agriculture,yellow
Present me the crops magenta,agriculture,magenta
Present me the crops green,agriculture,green
Present me the crops blue,agriculture,blue
Present me the crops white,agriculture,white
Present me the crops,agriculture,None
Present me the crops red,agriculture,red
Present me the crops light_blue,agriculture,light_blue
Present me the crops light_green,agriculture,light_green
Present me the crops orange,agriculture,orange
Present me the crops purple,agriculture,purple
Present me the crops pink,agriculture,pink
Present me the crops brown,agriculture,brown
Present me the crops gray,agriculture,gray
Present me the crops grey,agriculture,grey
Present me the crops violet,agriculture,violet
Present me the crops silver,agriculture,silver
Present me the crops gold,agriculture,gold
Present me the crops teal,agriculture,teal
Present me the rangeland cyan,rangeland,cyan
Present me the rangeland yellow,rangeland,yellow
Present me the rangeland magenta,rangeland,magenta
Present me the rangeland green,rangeland,green
Present me the rangeland blue,rangeland,blue
Present me the rangeland white,rangeland,white
Present me the rangeland,rangeland,None
Present me the rangeland red,rangeland,red
Present me the rangeland light_blue,rangeland,light_blue
Present me the rangeland light_green,rangeland,light_green
Present me the rangeland orange,rangeland,orange
Present me the rangeland purple,rangeland,purple
Present me the rangeland pink,rangeland,pink
Present me the rangeland brown,rangeland,brown
Present me the rangeland gray,rangeland,gray
Present me the rangeland grey,rangeland,grey
Present me the rangeland violet,rangeland,violet
Present me the rangeland silver,rangeland,silver
Present me the rangeland gold,rangeland,gold
Present me the rangeland teal,rangeland,teal
Present me the grassland cyan,rangeland,cyan
Present me the grassland yellow,rangeland,yellow
Present me the grassland magenta,rangeland,magenta
Present me the grassland green,rangeland,green
Present me the grassland blue,rangeland,blue
Present me the grassland white,rangeland,white
Present me the grassland,rangeland,None
Present me the grassland red,rangeland,red
Present me the grassland light_blue,rangeland,light_blue
Present me the grassland light_green,rangeland,light_green
Present me the grassland orange,rangeland,orange
Present me the grassland purple,rangeland,purple
Present me the grassland pink,rangeland,pink
Present me the grassland brown,rangeland,brown
Present me the grassland gray,rangeland,gray
Present me the grassland grey,rangeland,grey
Present me the grassland violet,rangeland,violet
Present me the grassland silver,rangeland,silver
Present me the grassland gold,rangeland,gold
Present me the grassland teal,rangeland,teal
Present me the pastures cyan,rangeland,cyan
Present me the pastures yellow,rangeland,yellow
Present me the pastures magenta,rangeland,magenta
Present me the pastures green,rangeland,green
Present me the pastures blue,rangeland,blue
Present me the pastures white,rangeland,white
Present me the pastures,rangeland,None
Present me the pastures red,rangeland,red
Present me the pastures light_blue,rangeland,light_blue
Present me the pastures light_green,rangeland,light_green
Present me the pastures orange,rangeland,orange
Present me the pastures purple,rangeland,purple
Present me the pastures pink,rangeland,pink
Present me the pastures brown,rangeland,brown
Present me the pastures gray,rangeland,gray
Present me the pastures grey,rangeland,grey
Present me the pastures violet,rangeland,violet
Present me the pastures silver,rangeland,silver
Present me the pastures gold,rangeland,gold
Present me the pastures teal,rangeland,teal
Present me the grazing areas cyan,rangeland,cyan
Present me the grazing areas yellow,rangeland,yellow
Present me the grazing areas magenta,rangeland,magenta
Present me the grazing areas green,rangeland,green
Present me the grazing areas blue,rangeland,blue
Present me the grazing areas white,rangeland,white
Present me the grazing areas,rangeland,None
Present me the grazing areas red,rangeland,red
Present me the grazing areas light_blue,rangeland,light_blue
Present me the grazing areas light_green,rangeland,light_green
Present me the grazing areas orange,rangeland,orange
Present me the grazing areas purple,rangeland,purple
Present me the grazing areas pink,rangeland,pink
Present me the grazing areas brown,rangeland,brown
Present me the grazing areas gray,rangeland,gray
Present me the grazing areas grey,rangeland,grey
Present me the grazing areas violet,rangeland,violet
Present me the grazing areas silver,rangeland,silver
Present me the grazing areas gold,rangeland,gold
Present me the grazing areas teal,rangeland,teal
Present me the meadows cyan,rangeland,cyan
Present me the meadows yellow,rangeland,yellow
Present me the meadows magenta,rangeland,magenta
Present me the meadows green,rangeland,green
Present me the meadows blue,rangeland,blue
Present me the meadows white,rangeland,white
Present me the meadows,rangeland,None
Present me the meadows red,rangeland,red
Present me the meadows light_blue,rangeland,light_blue
Present me the meadows light_green,rangeland,light_green
Present me the meadows orange,rangeland,orange
Present me the meadows purple,rangeland,purple
Present me the meadows pink,rangeland,pink
Present me the meadows brown,rangeland,brown
Present me the meadows gray,rangeland,gray
Present me the meadows grey,rangeland,grey
Present me the meadows violet,rangeland,violet
Present me the meadows silver,rangeland,silver
Present me the meadows gold,rangeland,gold
Present me the meadows teal,rangeland,teal
Present me the forest cyan,forest,cyan
Present me the forest yellow,forest,yellow
Present me the forest magenta,forest,magenta
Present me the forest green,forest,green
Present me the forest blue,forest,blue
Present me the forest white,forest,white
Present me the forest,forest,None
Present me the forest red,forest,red
Present me the forest light_blue,forest,light_blue
Present me the forest light_green,forest,light_green
Present me the forest orange,forest,orange
Present me the forest purple,forest,purple
Present me the forest pink,forest,pink
Present me the forest brown,forest,brown
Present me the forest gray,forest,gray
Present me the forest grey,forest,grey
Present me the forest violet,forest,violet
Present me the forest silver,forest,silver
Present me the forest gold,forest,gold
Present me the forest teal,forest,teal
Present me the forests cyan,forest,cyan
Present me the forests yellow,forest,yellow
Present me the forests magenta,forest,magenta
Present me the forests green,forest,green
Present me the forests blue,forest,blue
Present me the forests white,forest,white
Present me the forests,forest,None
Present me the forests red,forest,red
Present me the forests light_blue,forest,light_blue
Present me the forests light_green,forest,light_green
Present me the forests orange,forest,orange
Present me the forests purple,forest,purple
Present me the forests pink,forest,pink
Present me the forests brown,forest,brown
Present me the forests gray,forest,gray
Present me the forests grey,forest,grey
Present me the forests violet,forest,violet
Present me the forests silver,forest,silver
Present me the forests gold,forest,gold
Present me the forests teal,forest,teal
Present me the forested areas cyan,forest,cyan
Present me the forested areas yellow,forest,yellow
Present me the forested areas magenta,forest,magenta
Present me the forested areas green,forest,green
Present me the forested areas blue,forest,blue
Present me the forested areas white,forest,white
Present me the forested areas,forest,None
Present me the forested areas red,forest,red
Present me the forested areas light_blue,forest,light_blue
Present me the forested areas light_green,forest,light_green
Present me the forested areas orange,forest,orange
Present me the forested areas purple,forest,purple
Present me the forested areas pink,forest,pink
Present me the forested areas brown,forest,brown
Present me the forested areas gray,forest,gray
Present me the forested areas grey,forest,grey
Present me the forested areas violet,forest,violet
Present me the forested areas silver,forest,silver
Present me the forested areas gold,forest,gold
Present me the forested areas teal,forest,teal
Present me the woodland cyan,forest,cyan
Present me the woodland yellow,forest,yellow
Present me the woodland magenta,forest,magenta
Present me the woodland green,forest,green
Present me the woodland blue,forest,blue
Present me the woodland white,forest,white
Present me the woodland,forest,None
Present me the woodland red,forest,red
Present me the woodland light_blue,forest,light_blue
Present me the woodland light_green,forest,light_green
Present me the woodland orange,forest,orange
Present me the woodland purple,forest,purple
Present me the woodland pink,forest,pink
Present me the woodland brown,forest,brown
Present me the woodland gray,forest,gray
Present me the woodland grey,forest,grey
Present me the woodland violet,forest,violet
Present me the woodland silver,forest,silver
Present me the woodland gold,forest,gold
Present me the woodland teal,forest,teal
Present me the forest regions cyan,forest,cyan
Present me the forest regions yellow,forest,yellow
Present me the forest regions magenta,forest,magenta
Present me the forest regions green,forest,green
Present me the forest regions blue,forest,blue
Present me the forest regions white,forest,white
Present me the forest regions,forest,None
Present me the forest regions red,forest,red
Present me the forest regions light_blue,forest,light_blue
Present me the forest regions light_green,forest,light_green
Present me the forest regions orange,forest,orange
Present me the forest regions purple,forest,purple
Present me the forest regions pink,forest,pink
Present me the forest regions brown,forest,brown
Present me the forest regions gray,forest,gray
Present me the forest regions grey,forest,grey
Present me the forest regions violet,forest,violet
Present me the forest regions silver,forest,silver
Present me the forest regions gold,forest,gold
Present me the forest regions teal,forest,teal
Present me the water cyan,water,cyan
Present me the water yellow,water,yellow
Present me the water magenta,water,magenta
Present me the water green,water,green
Present me the water blue,water,blue
Present me the water white,water,white
Present me the water,water,None
Present me the water red,water,red
Present me the water light_blue,water,light_blue
Present me the water light_green,water,light_green
Present me the water orange,water,orange
Present me the water purple,water,purple
Present me the water pink,water,pink
Present me the water brown,water,brown
Present me the water gray,water,gray
Present me the water grey,water,grey
Present me the water violet,water,violet
Present me the water silver,water,silver
Present me the water gold,water,gold
Present me the water teal,water,teal
Present me the water bodies cyan,water,cyan
Present me the water bodies yellow,water,yellow
Present me the water bodies magenta,water,magenta
Present me the water bodies green,water,green
Present me the water bodies blue,water,blue
Present me the water bodies white,water,white
Present me the water bodies,water,None
Present me the water bodies red,water,red
Present me the water bodies light_blue,water,light_blue
Present me the water bodies light_green,water,light_green
Present me the water bodies orange,water,orange
Present me the water bodies purple,water,purple
Present me the water bodies pink,water,pink
Present me the water bodies brown,water,brown
Present me the water bodies gray,water,gray
Present me the water bodies grey,water,grey
Present me the water bodies violet,water,violet
Present me the water bodies silver,water,silver
Present me the water bodies gold,water,gold
Present me the water bodies teal,water,teal
Present me the lakes cyan,water,cyan
Present me the lakes yellow,water,yellow
Present me the lakes magenta,water,magenta
Present me the lakes green,water,green
Present me the lakes blue,water,blue
Present me the lakes white,water,white
Present me the lakes,water,None
Present me the lakes red,water,red
Present me the lakes light_blue,water,light_blue
Present me the lakes light_green,water,light_green
Present me the lakes orange,water,orange
Present me the lakes purple,water,purple
Present me the lakes pink,water,pink
Present me the lakes brown,water,brown
Present me the lakes gray,water,gray
Present me the lakes grey,water,grey
Present me the lakes violet,water,violet
Present me the lakes silver,water,silver
Present me the lakes gold,water,gold
Present me the lakes teal,water,teal
Present me the rivers cyan,water,cyan
Present me the rivers yellow,water,yellow
Present me the rivers magenta,water,magenta
Present me the rivers green,water,green
Present me the rivers blue,water,blue
Present me the rivers white,water,white
Present me the rivers,water,None
Present me the rivers red,water,red
Present me the rivers light_blue,water,light_blue
